url,description,areas,levels,title,company,locations,expire_at,slug,is_homebased
https://untalent.org/jobs/c-data-engineer-ep-cmg-ds-2025-23-grap-1,"Job Description
---------------



**Your responsibilities**

The CMS experiment is enhancing its real-time data processing capabilities in preparation for the High-Luminosity LHC (HL-LHC) era. As pa…",[],[{'name': 'Entry'}],C++ Data Engineer (EP-CMG-DS-2025-23-GRAP),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,c-data-engineer-ep-cmg-ds-2025-23-grap-1,
https://untalent.org/jobs/ats-research-fellowship-applied-physics-and-engineering,"Company Description
-------------------



At CERN, the European Organization for Nuclear Research, physicists and engineers are probing the fundamental structure of the universe. Using the world's l…",[],"[{'name': 'Senior'}, {'name': 'Mid'}]",ATS Research Fellowship: Applied Physics and Engineering,{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,ats-research-fellowship-applied-physics-and-engineering,
https://untalent.org/jobs/legal-officer-corporate-law-lead-p4,"This selection exercise may be used to generate a roster of pre-approved candidates to address future staffing needs for similar functions in any of the Departments and Offices of the Organization. 
…",[],[],"Legal Officer, Corporate Law Lead(P4)",{'name': 'International Atomic Energy Agency'},"[{'name': 'Vienna', 'latitude': 48.2083537, 'longitude': 16.3725042}]",2025-03-25T22:59:00+00:00,legal-officer-corporate-law-lead-p4,
https://untalent.org/jobs/wvv-special-project-officer-empower-children-with-autism-or-intellectual-disabilities-project,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",[],[],WVV Special Project Officer - Empower Children with Autism or Intellectual Disabilities Project,"{'name': 'World Vision International', 'slug': 'world-vision'}",[],,wvv-special-project-officer-empower-children-with-autism-or-intellectual-disabilities-project,
https://untalent.org/jobs/commodities-and-logistics-manager,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerou…",[{'name': 'Logistics & Procurement'}],[],Commodities and Logistics Manager,"{'name': 'World Vision International', 'slug': 'world-vision'}",[],,commodities-and-logistics-manager,
https://untalent.org/jobs/program-consultant-health-care-quality-5,"Overview 
---------

Since our founding in 1924, we've cut cardiovascular disease deaths in half, but there is still so much more to do. To overcome today’s biggest health challenges and accelerate t…",[{'name': 'Medical & Health'}],[],"Program Consultant, Health Care Quality","{'name': 'American Heart Association', 'slug': 'heart'}","[{'name': 'Dallas', 'latitude': 32.7762719, 'longitude': -96.7968559}]",,program-consultant-health-care-quality-5,
https://untalent.org/jobs/program-manager-health-science-lab-ecosystem,"Overview 
---------

Since our founding in 1924, we've cut cardiovascular disease deaths in half, but there is still so much more to do. To overcome today’s biggest health challenges and accelerate t…",[{'name': 'Medical & Health'}],[],"Program Manager, Health Science, Lab Ecosystem","{'name': 'American Heart Association', 'slug': 'heart'}","[{'name': 'Dallas', 'latitude': 32.7762719, 'longitude': -96.7968559}]",,program-manager-health-science-lab-ecosystem,
https://untalent.org/jobs/economic-recovery-and-development-assistant-2,"Work Arrangement: In-person

**Job Description**

**Background:**

The International Rescue Committee (IRC) responds to the world’s worst humanitarian crises and helps people to survive and rebuild t…",[],[],Economic Recovery and Development Assistant,{'name': 'The International Rescue Committee'},"[{'name': 'Yumbe', 'latitude': 3.4920316, 'longitude': 31.284616}]",,economic-recovery-and-development-assistant-2,
https://untalent.org/jobs/associate-it-officer-facilities,"**Join Our Mission to Foster Prosperity in Asia**

Are you ready to make a lasting impact on the future of Asia and be a catalyst for positive change? We are thrilled to offer a unique opportunity to…",[],[],Associate IT Officer (Facilities),"{'name': 'ADB Information Technology Department', 'slug': 'adb-tech'}","[{'name': 'Manila', 'latitude': 14.5907332, 'longitude': 120.9809674}]",2025-03-19T12:00:00+00:00,associate-it-officer-facilities,
https://untalent.org/jobs/senior-operations-coordination-officer,"**Join Our Mission to Foster Prosperity in Asia**

Are you looking to have a lasting impact on the future of Asia and be a catalyst for positive change? We are thrilled to offer a unique opportunity …",[],[],Senior Operations Coordination Officer,"{'name': 'ADB Southeast Asia Department', 'slug': 'adb-southeast-asia'}","[{'name': 'Manila', 'latitude': 14.5907332, 'longitude': 120.9809674}]",2025-03-19T12:00:00+00:00,senior-operations-coordination-officer,
https://untalent.org/jobs/people-manager-kenya,"#### Description

Heifer International is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, colour, national origin, …",[{'name': 'Human Resources'}],[],People Manager Kenya,"{'name': 'Heifer International', 'slug': 'heifer'}","[{'name': 'Kenya', 'latitude': 1.4419683, 'longitude': 38.4313975}]",,people-manager-kenya,
https://untalent.org/jobs/m25151-tecnico-a-en-mantenimiento-servicios-generales,"CIMMYT es una organización internacional de investigación y desarrollo agrícola sin fines de lucro, enfocada al fortalecimiento de sistemas de producción de maíz y trigo en países en desarrollo. Para…",[],[],M25151 Técnico(a) en Mantenimiento (Servicios Generales),"{'name': 'International Maize and Wheat Improvement Center', 'slug': 'cimmyt', 'logo_url': 'https://logo.clearbit.com/cimmyt.org'}",[],,m25151-tecnico-a-en-mantenimiento-servicios-generales,
https://untalent.org/jobs/m25148-tecnico-en-aire-acondicionado-y-refrigeracion,"CIMMYT es una organización internacional vanguardista y sin fines de lucro dedicada a resolver los problemas del mañana hoy mismo. Se encomienda en fomentar una mejor cantidad, calidad y confiabilida…",[],[],M25148 Técnico en Aire Acondicionado y Refrigeración,"{'name': 'International Maize and Wheat Improvement Center', 'slug': 'cimmyt', 'logo_url': 'https://logo.clearbit.com/cimmyt.org'}",[],,m25148-tecnico-en-aire-acondicionado-y-refrigeracion,
https://untalent.org/jobs/m25152-tecnico-a-en-mantenimiento-servicios-generales,"CIMMYT es una organización internacional de investigación y desarrollo agrícola sin fines de lucro, enfocada al fortalecimiento de sistemas de producción de maíz y trigo en países en desarrollo. Para…",[],[],M25152 Técnico(a) en Mantenimiento (Servicios Generales),"{'name': 'International Maize and Wheat Improvement Center', 'slug': 'cimmyt', 'logo_url': 'https://logo.clearbit.com/cimmyt.org'}",[],,m25152-tecnico-a-en-mantenimiento-servicios-generales,
